,age,sex,race,juv_misd_count,juv_fel_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
2498,47,1,0,0,0,0,0,0,1
2499,27,1,0,0,0,0,1,0,0
2500,28,1,1,0,0,0,0,1,1
2501,31,0,1,0,0,0,1,0,1
2502,26,1,1,0,0,0,9,0,1
2503,53,1,0,0,0,0,2,1,1
2504,26,1,0,0,0,0,1,1,1
2505,25,1,0,0,0,0,2,1,0
2506,23,1,0,0,0,0,5,0,1
2507,21,0,0,3,0,1,4,0,1
2508,23,1,0,0,0,0,1,0,0
2509,30,1,0,1,0,1,3,0,0
2510,45,0,0,0,0,0,2,1,0
2511,27,1,0,0,0,0,2,0,1
2512,57,1,0,0,0,0,6,0,1
2513,44,1,1,0,0,0,8,1,1
2514,26,0,0,0,0,0,0,0,0
2515,21,1,1,0,0,0,0,1,1
2516,63,1,0,0,0,0,1,1,0
2517,62,0,1,0,0,0,0,0,0
2518,48,1,1,0,0,0,0,1,0
2519,53,1,0,0,0,0,1,0,0
2520,62,1,0,0,0,0,3,0,1
2521,28,1,0,1,1,0,5,1,0
2522,56,1,1,0,0,0,1,1,0
2523,35,1,0,0,0,0,2,1,0
2524,56,0,0,0,0,0,2,0,1
2525,22,1,0,0,1,0,2,1,1
2526,26,1,0,0,0,0,5,1,1
2527,35,1,0,0,0,0,4,0,0
2528,22,1,0,0,0,0,1,1,1
2529,60,1,1,0,0,0,3,0,0
2530,37,0,0,0,1,0,7,1,0
2531,32,0,0,0,0,0,0,1,0
2532,33,0,0,0,0,0,3,1,1
2533,38,1,0,0,0,0,2,1,1
2534,53,1,1,0,0,0,0,0,0
2535,32,1,1,0,0,0,0,0,0
2536,26,1,1,0,0,0,0,0,0
2537,61,1,1,0,0,0,0,0,0
2538,21,1,0,0,0,0,0,0,0
2539,69,1,0,0,0,0,22,0,0
2540,26,1,0,0,0,0,0,0,0
2541,30,1,0,0,0,0,9,1,1
2542,21,1,1,0,0,0,1,1,0
2543,41,1,1,0,0,0,0,0,0
2544,45,1,0,0,0,0,0,1,1
2545,31,1,0,1,0,3,10,1,1
2546,22,1,1,0,0,0,0,1,0
2547,54,0,1,0,0,0,0,1,1
2548,50,1,1,0,0,0,2,0,1
2549,50,0,0,0,0,0,5,1,0
2550,37,1,0,0,2,0,11,1,0
2551,21,0,0,0,0,0,0,1,1
2552,23,1,0,0,0,0,6,0,1
2553,30,1,1,0,0,0,0,1,1
2554,53,1,1,0,0,0,2,1,0
2555,30,1,0,0,0,0,11,1,1
2556,26,1,1,0,0,0,5,0,0
2557,30,0,0,0,0,0,1,1,1
2558,59,0,0,0,0,0,0,0,0
2559,29,1,0,0,0,0,13,1,1
2560,67,1,0,0,0,0,0,1,0
2561,30,1,1,0,0,0,13,1,1
2562,25,1,0,0,0,0,5,0,1
2563,45,1,0,0,0,0,8,1,0
2564,35,1,1,0,0,0,4,0,0
2565,22,1,0,0,0,1,0,1,0
2566,41,1,0,0,0,0,8,1,1
2567,46,1,0,0,0,0,3,1,1
2568,27,1,0,0,0,0,0,0,0
2569,37,0,0,0,0,0,13,1,0
2570,22,1,0,0,0,2,0,1,1
2571,19,1,0,0,0,0,0,1,1
2572,45,1,1,0,0,0,2,0,0
2573,33,0,0,0,0,0,5,1,1
2574,52,1,0,0,0,0,7,1,0
2575,21,0,0,0,0,0,0,1,0
2576,43,1,0,0,0,0,6,0,1
2577,33,1,1,0,0,0,3,1,0
2578,26,1,0,0,1,0,3,1,1
2579,37,1,1,0,0,0,0,0,0
2580,38,1,0,0,0,0,1,1,1
2581,35,1,0,0,0,0,1,0,1
2582,27,1,0,0,0,0,1,1,1
2583,40,1,0,0,0,0,1,1,0
2584,21,1,0,0,1,0,1,1,0
2585,38,1,1,0,0,0,3,1,1
2586,37,1,1,0,0,0,0,0,0
2587,24,1,0,0,0,0,1,0,0
2588,44,1,1,0,0,0,0,1,0
2589,30,1,0,0,0,0,0,1,0
2590,40,1,0,0,0,0,0,1,0
2591,49,1,1,0,0,0,1,1,0
2592,67,1,1,0,0,0,0,0,0
2593,59,1,0,0,0,0,14,1,1
2594,21,1,0,0,1,0,1,1,1
2595,31,1,1,0,0,0,6,0,0
2596,50,0,1,0,0,0,2,1,1
2597,30,1,0,0,0,0,7,1,0
2598,28,1,1,0,0,0,1,0,0
2599,48,1,0,0,0,0,7,1,1
2600,55,1,1,0,0,0,0,0,0
2601,24,0,1,0,0,0,1,1,0
2602,42,1,1,0,0,0,0,0,0
2603,34,1,0,0,0,0,0,0,1
2604,43,1,0,0,0,0,4,0,1
2605,44,1,0,0,0,0,0,1,0
2606,25,1,1,0,0,0,0,0,0
2607,29,1,0,1,0,0,17,1,1
2608,25,1,1,0,0,0,2,1,1
2609,32,0,0,0,0,0,0,0,1
2610,96,1,0,0,0,0,2,1,1
2611,35,1,0,0,0,0,10,0,1
2612,29,1,0,0,0,0,0,0,0
2613,27,1,0,1,0,1,8,1,1
2614,41,1,0,0,0,0,2,1,0
2615,31,1,0,0,0,0,0,0,0
2616,24,1,0,0,0,0,1,1,1
2617,34,1,0,0,0,0,0,1,1
2618,48,1,0,0,0,0,2,1,1
2619,41,1,0,0,0,0,1,1,0
2620,26,1,0,0,0,1,12,0,1
2621,42,1,0,0,0,0,0,1,1
2622,29,1,0,0,0,0,0,0,0
2623,26,1,1,0,0,0,0,0,0
2624,27,0,0,0,0,0,1,1,0
2625,35,1,1,0,0,0,4,0,0
2626,54,1,1,0,0,0,1,1,0
2627,24,1,0,0,0,0,3,0,1
2628,20,1,0,0,0,0,0,1,0
2629,27,1,1,0,0,0,0,1,0
2630,21,1,0,0,0,0,1,1,0
2631,27,1,1,1,0,1,7,0,1
2632,34,1,0,0,1,0,11,1,1
2633,27,1,1,0,0,0,4,1,0
2634,54,1,0,0,0,0,0,0,0
2635,29,1,0,0,0,0,2,1,1
2636,39,1,0,0,0,0,1,1,0
2637,22,0,1,1,0,1,2,1,0
2638,33,0,1,0,0,0,0,0,0
2639,25,0,0,0,0,0,2,1,1
2640,40,0,0,0,0,0,7,1,1
2641,35,0,0,0,0,0,0,0,0
2642,28,1,0,0,0,0,0,0,1
2643,53,1,0,0,0,0,0,0,0
2644,28,1,1,0,0,1,2,0,0
2645,26,1,0,0,0,0,0,1,0
2646,30,1,0,0,0,0,1,1,0
2647,31,1,0,1,0,0,3,1,0
2648,24,1,1,0,0,0,3,0,1
2649,45,1,1,0,0,0,19,1,1
2650,33,1,0,0,0,0,1,0,0
2651,28,1,0,0,0,0,1,1,0
2652,45,0,1,0,0,0,1,1,1
2653,22,0,0,0,0,0,1,0,0
2654,33,1,1,0,0,0,3,1,1
2655,23,1,1,0,0,4,4,1,1
2656,36,1,0,0,0,0,6,1,0
2657,22,1,0,0,0,0,0,1,0
2658,45,1,1,0,0,0,1,0,0
2659,28,1,0,0,0,0,2,1,1
2660,37,1,0,0,0,0,3,0,0
2661,52,0,1,0,0,0,0,0,0
2662,26,1,1,0,0,0,0,1,0
2663,28,1,1,0,0,0,4,1,1
2664,33,0,1,0,0,0,2,1,0
2665,23,1,1,0,0,1,3,1,1
2666,31,1,1,0,0,1,3,0,1
2667,55,0,1,0,0,0,0,0,0
2668,24,1,1,0,0,2,3,1,1
2669,37,1,0,0,0,0,2,0,0
2670,41,1,0,0,0,0,0,1,0
2671,26,1,1,0,0,0,0,0,0
2672,41,1,0,0,0,0,13,1,0
2673,33,1,0,0,0,0,6,1,0
2674,47,1,0,0,0,0,0,0,1
2675,23,1,0,0,0,0,0,1,0
2676,27,1,1,0,0,0,1,1,0
2677,24,1,1,0,0,0,0,1,1
2678,23,1,0,0,0,0,2,0,0
2679,30,1,0,1,0,0,10,1,0
2680,55,1,1,0,0,0,1,1,0
2681,26,1,0,0,0,0,13,0,1
2682,41,0,0,1,0,0,6,0,0
2683,35,1,0,0,0,0,0,1,0
2684,26,1,0,0,0,0,4,1,1
2685,20,1,0,0,0,0,1,0,0
2686,24,1,1,0,0,0,3,0,1
2687,31,1,0,2,0,0,8,0,1
2688,22,1,0,1,0,0,2,1,0
2689,55,1,0,0,0,0,0,1,1
2690,33,1,1,0,0,0,7,1,1
2691,44,1,1,0,0,0,6,1,1
2692,41,1,0,0,0,0,25,1,1
2693,56,1,0,0,0,0,9,0,0
2694,21,1,0,0,0,0,1,1,0
2695,36,1,0,0,0,0,1,1,1
2696,48,0,1,0,0,0,1,0,0
2697,27,1,1,0,0,0,6,1,1
2698,56,1,1,0,0,0,7,1,1
2699,39,1,1,0,0,0,2,0,0
2700,31,1,0,0,0,0,0,1,0
2701,25,0,1,0,0,0,0,1,0
2702,51,1,1,0,0,0,1,1,0
2703,28,0,0,0,0,0,3,1,0
2704,30,1,0,0,0,0,0,1,1
2705,19,0,0,0,0,0,0,0,1
2706,20,1,0,0,0,0,0,0,1
2707,57,1,1,0,0,0,0,1,0
2708,51,1,0,0,0,0,8,0,1
2709,27,1,0,0,0,0,5,1,1
2710,26,1,0,0,0,2,0,1,0
2711,23,1,1,0,0,0,3,0,1
2712,35,1,0,1,0,0,14,0,1
2713,41,0,1,0,0,0,1,0,0
2714,37,1,0,0,0,0,5,1,0
2715,48,1,0,0,0,0,0,1,0
2716,21,1,0,0,0,1,0,1,0
2717,19,1,0,0,3,0,3,1,1
2718,21,1,0,0,0,0,1,1,1
2719,29,1,0,0,0,1,1,0,0
2720,52,1,0,0,0,0,1,0,0
2721,23,1,0,0,0,0,5,1,1
2722,22,1,0,0,0,0,0,1,1
2723,19,1,0,0,1,1,1,1,1
2724,41,1,1,0,0,0,1,1,1
2725,25,0,1,0,0,0,1,0,1
2726,54,1,0,0,0,0,0,0,1
2727,25,1,0,0,4,0,13,1,1
2728,30,0,1,0,0,0,0,0,1
2729,40,0,1,0,0,0,4,1,0
2730,22,1,0,0,0,0,0,1,0
2731,50,1,1,0,0,0,10,1,0
2732,35,1,1,0,0,0,2,0,0
2733,28,1,1,0,0,0,7,1,1
2734,21,1,0,0,0,0,0,1,0
2735,38,0,0,0,0,0,6,1,1
2736,27,1,1,0,0,0,0,1,0
2737,22,1,0,0,0,0,0,1,1
2738,38,0,0,0,0,0,20,1,1
2739,32,1,0,0,2,0,26,1,1
2740,32,1,1,0,0,0,0,1,0
2741,59,1,1,0,0,0,0,1,0
2742,30,1,1,0,0,0,19,1,1
2743,20,1,0,0,0,0,0,0,1
2744,59,1,1,0,0,0,0,1,0
2745,44,0,1,0,0,0,1,1,1
2746,26,1,0,1,0,1,9,0,1
2747,30,1,0,1,0,0,9,1,1
2748,35,0,1,0,0,0,2,1,0
2749,25,1,0,1,0,1,3,0,1
2750,44,1,0,0,0,0,0,0,0
2751,40,1,0,0,0,0,7,1,0
2752,31,0,0,0,0,0,0,0,1
2753,32,0,0,0,0,0,0,1,0
2754,37,1,0,0,0,0,22,1,1
2755,22,1,1,0,1,0,2,1,0
2756,38,1,0,0,0,0,8,0,1
2757,34,1,1,0,0,0,2,1,0
2758,30,1,0,1,0,0,7,1,0
2759,38,0,1,0,0,0,0,1,1
2760,36,1,0,0,0,0,10,1,1
2761,46,1,0,0,0,0,0,1,0
2762,22,1,0,0,0,2,0,0,1
2763,35,1,1,0,0,0,2,1,1
2764,35,1,0,0,0,0,0,1,0
2765,20,1,0,0,0,0,1,1,1
2766,30,0,0,0,0,0,9,1,1
2767,34,1,0,0,0,0,16,1,1
2768,31,1,1,0,0,0,3,1,1
2769,32,1,0,0,0,0,0,0,1
2770,31,1,1,1,0,1,4,1,1
2771,22,1,1,1,0,1,2,1,1
2772,31,1,0,0,0,0,0,1,0
2773,36,1,0,0,0,0,5,0,1
2774,39,1,0,0,0,0,2,0,0
2775,51,1,0,0,0,0,9,1,1
2776,35,1,0,0,0,0,7,1,1
2777,30,1,0,0,0,0,1,1,1
2778,35,1,0,0,0,1,0,1,0
2779,23,1,0,0,0,0,0,1,1
2780,43,1,1,0,0,0,3,0,1
2781,37,1,0,0,0,0,0,0,0
2782,25,1,0,0,0,2,3,0,0
2783,33,1,0,0,0,0,8,1,1
2784,27,0,0,0,0,0,0,1,0
2785,47,1,1,0,0,0,2,0,0
2786,46,1,0,0,0,0,12,0,0
2787,27,1,1,0,0,0,0,1,0
2788,34,1,0,0,0,0,0,1,1
2789,30,1,0,0,0,0,4,0,1
2790,25,1,1,0,0,0,0,0,0
2791,26,1,0,1,0,0,5,0,0
2792,25,1,0,0,0,0,1,1,1
2793,60,1,0,0,0,0,9,1,0
2794,49,1,0,0,0,0,0,0,1
2795,30,1,0,0,0,0,12,1,1
2796,21,1,0,0,0,0,0,1,0
2797,25,1,0,0,0,0,4,1,1
2798,53,1,1,0,0,0,1,1,0
2799,21,1,0,0,0,0,0,1,1
2800,29,1,0,0,0,0,1,0,0
2801,29,1,0,0,0,0,4,0,0
2802,21,1,0,0,0,0,0,0,0
2803,24,0,0,0,0,0,2,0,1
2804,53,1,0,0,0,0,4,0,1
2805,51,1,1,0,0,0,2,1,0
2806,29,1,0,0,0,0,1,0,0
2807,24,0,0,0,0,0,0,1,0
2808,24,1,0,1,0,9,2,1,1
2809,37,1,0,0,0,0,5,1,0
2810,20,1,1,0,0,0,0,1,1
2811,54,0,0,0,0,0,2,0,0
2812,51,0,1,0,0,0,14,1,0
2813,53,1,1,0,0,0,1,1,0
2814,31,1,0,0,0,0,2,1,0
2815,25,1,0,0,0,0,5,1,0
2816,38,1,0,0,0,0,0,0,0
2817,22,1,0,1,0,1,3,1,1
2818,21,1,0,0,0,0,1,1,0
2819,21,1,1,0,0,0,1,1,1
2820,27,1,0,0,2,0,6,0,1
2821,28,1,0,1,0,0,14,0,1
2822,49,1,0,0,0,0,6,0,1
2823,52,1,0,0,0,0,7,1,1
2824,25,1,0,0,0,0,1,0,0
2825,56,1,1,0,0,0,2,1,0
2826,34,1,0,0,0,0,22,1,0
2827,35,1,0,0,0,0,7,1,0
2828,23,1,0,0,0,0,1,0,1
2829,22,1,1,0,0,2,0,1,0
2830,23,1,0,0,0,0,0,1,1
2831,30,1,0,0,0,0,4,0,0
2832,42,1,0,0,0,0,1,0,1
2833,50,1,0,0,0,2,24,0,1
2834,54,1,1,0,0,0,12,1,1
2835,37,1,0,0,0,0,4,0,1
2836,37,1,0,0,0,0,0,1,0
2837,23,1,0,0,0,0,1,1,0
2838,41,1,1,0,0,0,0,1,0
2839,50,1,0,0,1,0,5,1,0
2840,41,1,0,0,0,0,19,1,1
2841,26,1,0,0,0,0,2,1,1
2842,40,1,0,0,0,0,8,1,1
2843,23,1,0,0,0,0,2,1,1
2844,55,1,1,0,0,0,1,1,1
2845,24,1,0,0,0,0,0,1,1
2846,33,1,1,1,0,0,5,0,1
2847,23,1,1,0,0,0,0,1,0
2848,37,1,0,0,0,0,1,0,1
2849,64,0,0,0,0,0,0,1,0
2850,51,1,1,0,0,0,0,0,0
2851,40,1,0,0,0,0,4,1,1
2852,43,1,1,0,0,0,1,1,0
2853,35,0,0,0,0,0,3,0,1
2854,22,1,0,0,0,0,1,1,1
2855,29,1,0,0,0,0,2,1,0
2856,57,1,1,0,0,0,0,0,0
2857,20,1,0,1,0,2,1,0,1
2858,37,1,1,0,0,0,1,0,1
2859,23,0,0,0,0,0,0,0,0
2860,23,1,0,0,0,0,3,1,1
2861,36,1,1,0,0,0,9,0,1
2862,55,1,1,0,0,0,1,0,0
2863,53,1,0,0,0,0,18,0,1
2864,21,1,0,0,0,0,1,1,1
2865,27,1,0,0,0,0,3,0,1
2866,28,1,0,1,0,0,6,1,1
2867,26,1,1,0,0,0,1,1,1
2868,25,1,1,0,0,0,1,1,0
2869,66,1,1,0,0,0,0,1,0
2870,28,1,0,0,0,0,3,0,0
2871,21,1,0,0,0,0,0,1,1
2872,24,1,0,0,0,0,0,0,0
2873,60,1,1,0,0,0,18,0,1
2874,37,1,0,0,0,0,2,1,1
2875,23,1,0,0,0,0,2,0,1
2876,73,1,1,0,0,0,0,0,0
2877,44,1,0,0,0,0,0,1,0
2878,42,1,0,0,0,0,0,0,0
2879,40,1,0,0,0,0,6,1,0
2880,28,0,0,0,0,0,0,1,1
2881,21,1,0,0,0,0,0,1,0
2882,56,1,1,0,0,0,0,0,1
2883,42,1,0,0,0,0,3,1,0
2884,32,1,1,0,1,0,11,1,1
2885,50,1,1,0,0,0,1,1,0
2886,34,1,1,0,0,0,0,0,0
2887,47,1,0,0,0,0,1,0,1
2888,58,1,1,0,0,0,3,1,0
2889,48,1,1,0,0,0,3,1,0
2890,20,0,1,0,0,0,0,1,0
2891,53,0,0,0,0,0,10,1,1
2892,29,1,0,0,0,0,0,1,0
2893,38,1,0,0,0,0,1,0,0
2894,43,0,1,0,0,0,0,0,0
2895,35,1,0,0,0,0,1,0,0
2896,25,1,0,0,0,0,2,0,1
2897,53,1,1,0,0,0,1,0,1
2898,22,1,1,0,0,3,0,0,0
2899,32,0,0,0,0,0,1,0,0
2900,26,1,1,0,0,0,9,0,1
2901,48,0,0,0,0,0,0,1,0
2902,23,1,0,0,0,0,4,1,1
2903,71,1,1,0,0,0,1,0,0
2904,61,0,1,0,0,0,0,0,0
2905,22,0,1,0,0,0,2,0,0
2906,29,1,0,0,0,0,1,0,1
2907,54,0,1,0,0,0,1,0,0
2908,24,1,1,2,0,0,6,1,0
2909,28,0,1,0,0,0,0,1,0
2910,25,0,1,0,0,0,2,1,0
2911,22,0,0,0,0,0,1,1,0
2912,24,1,0,0,0,0,2,1,1
2913,35,1,0,0,0,0,0,1,0
2914,21,1,0,0,0,0,0,1,0
2915,49,1,1,0,0,0,1,0,0
2916,26,1,0,0,0,0,6,1,1
2917,30,1,0,1,0,0,7,1,1
2918,32,1,0,0,0,1,1,0,1
2919,30,1,0,0,0,0,5,1,1
2920,21,1,0,0,0,0,1,1,0
2921,64,1,1,0,0,0,8,1,0
2922,26,0,0,0,0,0,1,1,0
2923,45,0,1,1,0,0,7,1,1
2924,37,1,0,0,0,0,3,0,0
2925,34,0,0,0,0,0,1,1,1
2926,60,1,0,0,0,0,4,1,0
2927,58,1,1,0,0,0,0,0,0
2928,27,1,1,0,0,0,0,1,0
2929,30,1,0,0,0,0,0,0,1
2930,25,1,0,0,0,2,0,0,0
2931,60,1,0,0,0,0,19,1,1
2932,56,1,0,0,0,0,24,1,0
2933,33,1,0,0,0,0,2,0,0
2934,25,1,1,1,0,0,9,1,1
2935,47,1,0,0,0,0,15,1,0
2936,32,1,0,0,0,0,6,1,1
2937,24,1,0,0,0,0,3,1,1
2938,23,1,1,1,0,0,2,1,1
2939,23,1,0,0,0,0,3,1,1
2940,25,1,0,0,0,0,1,1,1
2941,20,0,0,0,0,0,0,1,0
2942,32,1,0,0,0,4,9,1,0
2943,49,0,0,0,0,0,0,1,0
2944,22,1,0,0,0,0,1,1,0
2945,24,1,0,0,0,0,0,1,0
2946,26,1,1,0,0,0,10,1,1
2947,29,1,0,0,0,0,5,1,0
2948,20,0,0,0,1,0,1,1,1
2949,49,1,1,0,0,0,1,0,0
2950,29,1,0,0,0,0,1,0,1
2951,18,1,0,0,3,0,2,1,1
2952,22,1,1,0,0,0,0,1,0
2953,34,1,0,0,3,0,8,1,0
2954,26,0,0,0,0,0,3,1,0
2955,21,1,0,0,0,0,0,1,1
2956,54,1,1,0,0,0,2,0,0
2957,59,1,0,0,0,0,1,1,0
2958,22,1,0,0,0,1,0,1,1
2959,24,1,0,0,0,0,1,1,1
2960,64,1,0,0,0,0,20,1,0
2961,45,1,1,0,0,0,1,0,1
2962,22,0,0,0,0,0,0,1,0
2963,24,1,0,0,0,0,5,1,1
2964,30,0,0,0,0,0,3,1,1
2965,27,0,1,0,0,0,0,1,0
2966,20,1,1,0,0,2,0,1,0
2967,29,1,0,0,0,0,0,1,1
2968,28,1,1,0,0,0,5,1,1
2969,37,1,0,0,0,0,0,0,0
2970,25,1,0,0,0,0,2,1,0
2971,23,1,1,0,0,1,3,1,1
2972,32,0,0,0,0,0,0,0,0
2973,44,0,1,0,0,0,1,1,0
2974,41,1,0,0,0,0,8,1,0
2975,30,1,1,0,0,0,3,1,0
2976,27,1,0,0,0,0,2,0,1
2977,32,1,0,0,0,0,0,1,1
2978,40,1,0,1,0,1,24,0,1
2979,23,1,0,0,0,0,1,1,0
2980,34,1,0,0,0,0,2,0,0
2981,33,1,0,0,0,0,1,1,0
2982,33,0,0,0,0,0,3,0,0
2983,33,1,1,0,0,0,3,1,0
2984,33,1,1,0,0,0,0,1,0
2985,41,1,0,0,0,0,2,0,1
2986,37,1,0,0,0,0,1,0,0
2987,28,1,0,0,0,0,9,0,0
2988,25,0,0,0,0,0,0,1,1
2989,51,1,0,0,0,0,14,1,1
2990,30,0,0,0,0,0,1,0,0
2991,47,0,0,0,0,0,0,0,0
2992,24,1,1,0,0,0,0,1,1
2993,37,1,1,0,0,0,5,0,0
2994,31,1,1,0,0,0,9,1,1
2995,30,0,1,0,0,0,1,1,0
2996,52,1,0,0,0,0,0,1,1
2997,25,1,0,0,0,1,5,1,1
2998,60,1,0,0,0,0,10,1,0
2999,46,0,0,0,0,0,7,0,0
3000,62,1,1,0,0,0,3,0,0
3001,57,1,0,0,0,0,10,1,1
3002,36,1,1,0,0,0,0,0,1
3003,24,1,0,0,0,1,2,1,1
3004,37,1,0,0,0,0,3,0,1
3005,25,1,1,2,0,1,9,1,0
3006,21,1,0,0,0,1,0,0,1
3007,38,1,0,0,0,0,0,0,0
3008,29,1,0,0,0,0,5,1,1
3009,52,1,0,0,0,0,0,0,1
3010,29,1,0,0,0,0,5,1,0
3011,59,1,0,0,0,0,13,1,1
3012,39,1,0,0,0,0,2,1,0
3013,48,1,0,0,0,0,1,0,0
3014,31,1,0,0,0,0,3,0,1
3015,20,1,0,1,0,1,1,1,1
3016,50,1,1,0,0,0,0,0,0
3017,27,1,0,0,0,0,7,1,1
3018,27,1,0,0,0,0,0,0,0
3019,31,1,1,0,0,0,4,1,1
3020,32,0,0,0,0,0,2,1,0
3021,24,0,0,0,0,0,2,0,0
3022,24,1,0,0,0,0,4,1,1
3023,30,1,1,0,0,0,0,0,1
3024,21,1,0,1,1,0,2,1,0
3025,41,1,1,0,0,0,0,1,0
3026,38,1,0,0,0,0,1,1,0
3027,32,1,0,0,0,0,2,1,1
3028,27,1,1,0,0,0,5,1,0
3029,24,0,1,0,0,0,1,1,0
3030,69,1,1,0,0,0,0,0,1
3031,25,1,1,0,0,0,1,1,0
3032,55,1,1,0,0,0,0,0,1
3033,28,1,0,0,1,0,7,1,1
3034,27,1,1,0,0,0,0,0,1
3035,20,0,0,0,0,0,1,1,1
3036,36,1,0,0,0,0,2,1,1
3037,39,0,0,0,0,2,10,1,1
3038,25,1,0,1,0,1,10,1,1
3039,35,0,1,0,0,0,1,0,0
3040,32,1,0,1,0,3,12,0,1
3041,69,1,0,0,0,0,0,0,0
3042,21,1,1,0,0,1,1,0,0
3043,41,1,1,0,0,0,1,1,0
3044,21,1,0,0,0,0,0,1,0
3045,38,1,0,0,0,0,0,1,0
3046,21,1,0,0,0,0,1,1,1
3047,31,1,1,0,0,0,10,0,0
3048,35,1,1,0,0,0,2,0,1
3049,34,1,0,0,0,0,5,0,0
3050,52,1,1,0,0,0,0,0,0
3051,21,1,0,0,0,0,0,1,0
3052,43,1,0,0,0,0,8,0,0
3053,32,0,1,0,0,0,0,1,0
3054,49,1,1,0,0,0,5,1,1
3055,21,0,0,0,0,0,0,0,0
3056,28,1,0,0,0,0,5,1,1
3057,65,0,1,0,0,0,1,1,0
3058,27,0,1,0,0,0,0,0,0
3059,29,1,0,0,0,0,6,1,1
3060,48,1,1,0,0,0,20,1,1
3061,25,1,0,0,0,1,1,0,0
3062,20,1,0,0,0,0,0,0,1
3063,49,1,0,0,0,0,7,1,1
3064,42,1,0,0,0,0,6,0,0
3065,63,1,0,0,0,0,6,1,0
3066,40,1,1,0,0,0,0,0,0
3067,34,1,0,0,0,0,0,1,0
3068,21,1,0,0,0,0,1,1,1
3069,27,1,1,0,0,0,1,0,0
3070,29,1,0,0,0,0,0,0,0
3071,35,1,1,0,0,0,0,0,1
3072,32,1,0,0,0,0,9,0,1
3073,50,0,0,0,0,0,0,0,0
3074,31,1,0,0,0,0,1,0,0
3075,47,1,1,0,0,0,0,0,0
3076,44,1,1,0,0,0,2,0,0
3077,44,1,0,0,0,0,8,1,1
3078,56,1,0,0,0,0,0,1,0
3079,23,1,0,0,0,0,0,0,0
3080,54,1,0,0,0,0,10,1,0
3081,21,1,0,0,1,1,1,1,1
3082,38,1,1,0,0,0,17,1,0
3083,25,1,0,0,0,0,0,1,1
3084,44,1,1,0,0,0,2,1,1
3085,52,1,0,0,0,0,3,0,1
3086,52,0,1,0,0,0,0,1,1
3087,21,1,0,0,0,0,0,0,1
3088,31,1,0,0,0,0,4,1,0
3089,30,0,1,0,0,0,9,1,1
3090,39,0,0,0,0,0,1,1,0
3091,56,1,0,0,0,0,6,1,0
3092,35,1,0,0,0,0,12,1,1
3093,39,1,1,0,0,0,1,1,0
3094,29,1,1,0,0,0,0,0,0
3095,28,0,1,0,0,0,3,1,0
3096,23,1,0,0,0,0,2,1,1
3097,26,1,1,0,0,0,0,0,0
3098,64,0,0,0,0,0,1,0,1
3099,51,0,0,0,1,0,10,1,0
3100,58,0,0,0,0,0,0,1,0
3101,20,1,1,0,0,2,1,1,1
3102,21,1,0,0,0,0,0,1,1
3103,21,1,0,0,0,0,0,1,0
3104,23,1,0,0,0,0,0,1,0
3105,46,1,0,0,0,0,3,1,0
3106,25,1,0,13,0,1,21,1,1
3107,35,1,0,0,0,0,5,1,0
3108,34,1,0,0,0,0,12,1,0
3109,30,0,0,0,0,0,0,0,0
3110,47,1,1,0,0,0,1,1,0
3111,30,1,1,0,0,0,4,1,0
3112,33,1,0,0,0,0,0,0,0
3113,47,1,0,0,0,0,1,1,0
3114,42,1,0,0,0,0,33,1,1
3115,39,1,0,0,0,0,1,1,1
3116,50,1,1,0,0,0,11,1,1
3117,30,1,0,0,0,0,2,0,1
3118,24,1,1,0,0,2,1,1,0
3119,22,0,0,0,0,0,2,1,0
3120,45,1,1,0,0,0,3,1,0
3121,26,1,1,0,0,0,2,1,1
3122,39,1,1,0,0,0,3,1,0
3123,40,1,1,0,0,0,1,1,0
3124,24,1,0,0,0,0,0,1,0
3125,23,1,0,0,0,1,1,1,0
3126,61,1,1,0,0,0,0,0,0
3127,42,1,1,0,0,0,3,1,1
3128,38,1,0,0,0,0,3,1,1
3129,67,1,1,0,0,0,0,1,1
3130,23,1,1,0,0,0,2,1,0
3131,31,1,1,0,0,0,1,1,1
3132,40,1,0,0,1,0,15,1,0
3133,44,1,0,0,0,0,0,1,0
3134,37,1,0,0,0,0,10,1,1
3135,22,0,0,1,0,0,3,0,0
3136,31,1,1,0,0,0,6,0,1
3137,28,1,0,0,0,0,9,1,1
3138,57,1,0,0,0,0,2,1,0
3139,24,1,0,0,0,0,5,0,0
3140,33,1,1,0,0,0,9,1,0
3141,30,0,0,3,0,2,10,1,1
3142,31,1,0,1,0,0,5,1,0
3143,56,1,1,0,0,0,7,1,0
3144,67,1,0,0,0,0,2,1,0
3145,35,1,0,0,0,0,0,1,1
3146,57,1,0,0,0,0,23,1,1
3147,39,0,1,0,0,0,8,1,1
3148,65,1,1,0,0,0,3,1,0
3149,22,0,1,0,0,0,0,0,0
3150,35,0,0,0,0,0,2,1,0
3151,29,1,0,1,0,0,2,0,1
3152,37,1,1,0,0,0,2,0,1
3153,62,1,0,0,0,0,13,1,1
3154,22,1,0,0,0,0,5,0,1
3155,31,1,0,0,0,0,6,0,0
3156,22,1,0,0,0,0,0,0,1
3157,31,1,0,0,0,0,8,1,1
3158,56,0,0,0,0,0,1,1,0
3159,25,1,1,0,0,0,2,1,0
3160,33,1,1,0,0,0,10,0,0
3161,25,1,1,0,0,0,2,1,0
